tipo_registro,arquivo_origem,aba_origem,titulo_tabela,variavel,nivel,codigo_municipio,municipio,ano,produto,unidade_cabecalho,valor_original,valor_numerico,linha_origem,coluna_origem,ano_cabecalho_original
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2010,Soja (em grão),,73.24,73.24,4185,31,2010
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2010,Tomate,,0.01,0.01,4185,32,2010
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2010,Trigo (em grão),,8.58,8.58,4185,33,2010
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2011,Aveia (em grão),,1.35,1.35,4185,34,2011
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2011,Batata-inglesa,,0.32,0.32,4185,35,2011
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2011,Cebola,,0.01,0.01,4185,36,2011
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2011,Cevada (em grão),,2.23,2.23,4185,37,2011
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2011,Feijão (em grão),,2.28,2.28,4185,38,2011
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2011,Girassol (em grão),,-,,4185,39,2011
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2011,Milho (em grão),,10.49,10.49,4185,40,2011
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2011,Soja (em grão),,73.01,73.01,4185,41,2011
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2011,Tomate,,0.02,0.02,4185,42,2011
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2011,Trigo (em grão),,9.87,9.87,4185,43,2011
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2012,Aveia (em grão),,1.56,1.56,4185,44,2012
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2012,Batata-inglesa,,0.47,0.47,4185,45,2012
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2012,Cebola,,0.01,0.01,4185,46,2012
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2012,Cevada (em grão),,2.18,2.18,4185,47,2012
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2012,Feijão (em grão),,2.8,2.8,4185,48,2012
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2012,Girassol (em grão),,-,,4185,49,2012
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2012,Milho (em grão),,12.15,12.15,4185,50,2012
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2012,Soja (em grão),,71.55,71.55,4185,51,2012
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2012,Tomate,,0.03,0.03,4185,52,2012
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2012,Trigo (em grão),,8.83,8.83,4185,53,2012
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2013,Aveia (em grão),,1.18,1.18,4185,54,2013
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2013,Batata-inglesa,,0.48,0.48,4185,55,2013
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2013,Cebola,,0.01,0.01,4185,56,2013
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2013,Cevada (em grão),,1.33,1.33,4185,57,2013
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2013,Feijão (em grão),,3.7,3.7,4185,58,2013
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2013,Girassol (em grão),,-,,4185,59,2013
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2013,Milho (em grão),,10.58,10.58,4185,60,2013
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2013,Soja (em grão),,72.08,72.08,4185,61,2013
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2013,Tomate,,0.04,0.04,4185,62,2013
produtividade,tabela2008ate2013.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4119905,Ponta Grossa (PR),2013,Trigo (em grão),,10.27,10.27,4185,63,2013
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2008,Aveia (em grão),,5600,5600.0,3980,4,2008
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2008,Batata-inglesa,,43600,43600.0,3980,5,2008
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2008,Cebola,,-,,3980,6,2008
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2008,Cevada (em grão),,975,975.0,3980,7,2008
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2008,Feijão (em grão),,41700,41700.0,3980,8,2008
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2008,Girassol (em grão),,-,,3980,9,2008
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2008,Milho (em grão),,281942,281942.0,3980,10,2008
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2008,Soja (em grão),,226080,226080.0,3980,11,2008
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2008,Tomate,,-,,3980,12,2008
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2008,Trigo (em grão),,52042,52042.0,3980,13,2008
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2009,Aveia (em grão),,17000,17000.0,3980,14,2009
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2009,Batata-inglesa,,43000,43000.0,3980,15,2009
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2009,Cebola,,1444,1444.0,3980,16,2009
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2009,Cevada (em grão),,900,900.0,3980,17,2009
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2009,Feijão (em grão),,56400,56400.0,3980,18,2009
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2009,Girassol (em grão),,-,,3980,19,2009
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2009,Milho (em grão),,221200,221200.0,3980,20,2009
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2009,Soja (em grão),,203700,203700.0,3980,21,2009
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2009,Tomate,,-,,3980,22,2009
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2009,Trigo (em grão),,57100,57100.0,3980,23,2009
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2010,Aveia (em grão),,26823,26823.0,3980,24,2010
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2010,Batata-inglesa,,52050,52050.0,3980,25,2010
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2010,Cebola,,1064,1064.0,3980,26,2010
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2010,Cevada (em grão),,2100,2100.0,3980,27,2010
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2010,Feijão (em grão),,37400,37400.0,3980,28,2010
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2010,Girassol (em grão),,-,,3980,29,2010
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2010,Milho (em grão),,287700,287700.0,3980,30,2010
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2010,Soja (em grão),,258990,258990.0,3980,31,2010
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2010,Tomate,,-,,3980,32,2010
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2010,Trigo (em grão),,86000,86000.0,3980,33,2010
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2011,Aveia (em grão),,22300,22300.0,3980,34,2011
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2011,Batata-inglesa,,72250,72250.0,3980,35,2011
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2011,Cebola,,3612,3612.0,3980,36,2011
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2011,Cevada (em grão),,-,,3980,37,2011
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2011,Feijão (em grão),,40700,40700.0,3980,38,2011
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2011,Girassol (em grão),,-,,3980,39,2011
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2011,Milho (em grão),,263650,263650.0,3980,40,2011
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2011,Soja (em grão),,281450,281450.0,3980,41,2011
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2011,Tomate,,-,,3980,42,2011
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2011,Trigo (em grão),,81204,81204.0,3980,43,2011
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2012,Aveia (em grão),,29800,29800.0,3980,44,2012
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2012,Batata-inglesa,,91425,91425.0,3980,45,2012
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2012,Cebola,,400,400.0,3980,46,2012
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2012,Cevada (em grão),,1650,1650.0,3980,47,2012
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2012,Feijão (em grão),,45400,45400.0,3980,48,2012
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2012,Girassol (em grão),,-,,3980,49,2012
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2012,Milho (em grão),,293000,293000.0,3980,50,2012
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2012,Soja (em grão),,280475,280475.0,3980,51,2012
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2012,Tomate,,-,,3980,52,2012
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2012,Trigo (em grão),,61000,61000.0,3980,53,2012
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2013,Aveia (em grão),,19500,19500.0,3980,54,2013
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2013,Batata-inglesa,,74200,74200.0,3980,55,2013
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2013,Cebola,,509,509.0,3980,56,2013
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2013,Cevada (em grão),,-,,3980,57,2013
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2013,Feijão (em grão),,31650,31650.0,3980,58,2013
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2013,Girassol (em grão),,-,,3980,59,2013
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2013,Milho (em grão),,248175,248175.0,3980,60,2013
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2013,Soja (em grão),,307000,307000.0,3980,61,2013
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2013,Tomate,,180,180.0,3980,62,2013
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2013,Trigo (em grão),,78750,78750.0,3980,63,2013
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2008,Aveia (em grão),,875,875.0,4185,4,2008
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2008,Batata-inglesa,,22644,22644.0,4185,5,2008
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2008,Cebola,,36,36.0,4185,6,2008
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2008,Cevada (em grão),,3840,3840.0,4185,7,2008
